sampno,perno,dayno,appdate,apptrips,app_activity_begin,app_activity_end,location_activity,acceleration_activity,removed_places,home_start,home_end
70018441,2,4,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70018441,2,5,2018-09-28,-9,-9,-9,-9,-9,-9,-9,-9
70018441,2,6,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018441,2,7,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018459,1,2,2019-02-16,4,0,0,1,1,2,1,1
70018459,1,3,2019-02-17,2,0,0,1,1,0,1,1
70018459,1,4,2019-02-18,-9,-9,-9,-9,-9,-9,-9,-9
70018459,1,5,2019-02-19,-9,-9,-9,-9,-9,-9,-9,-9
70018459,1,6,2019-02-20,-9,-9,-9,-9,-9,-9,-9,-9
70018459,1,7,2019-02-21,-9,-9,-9,-9,-9,-9,-9,-9
70018479,1,2,2018-09-19,2,0,0,1,1,1,0,1
70018479,1,3,2018-09-20,3,0,0,1,1,0,1,1
70018479,1,4,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018479,1,5,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018479,1,6,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018479,1,7,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018506,1,2,2018-09-21,8,0,1,1,1,2,1,0
70018506,1,3,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018506,1,4,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018506,1,5,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018506,1,6,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018506,1,7,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018510,1,2,2018-09-28,5,0,0,1,1,1,1,1
70018510,1,3,2018-09-29,6,0,0,1,1,1,1,1
70018510,1,4,2018-09-30,1,0,0,1,1,0,1,0
70018510,1,5,2018-10-01,6,0,0,1,1,4,0,1
70018510,1,6,2018-10-02,8,0,0,1,1,2,1,1
70018510,1,7,2018-10-03,5,0,1,1,1,3,1,1
70018510,2,2,2018-09-28,4,0,0,1,1,1,1,1
70018510,2,3,2018-09-29,8,0,0,1,1,5,1,1
70018510,2,4,2018-09-30,9,0,0,1,1,6,1,1
70018510,2,5,2018-10-01,9,0,0,1,1,8,1,1
70018510,2,6,2018-10-02,3,0,0,1,1,3,1,0
70018510,2,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018534,1,2,2018-09-28,1,0,0,-9,1,0,0,1
70018534,1,3,2018-09-29,0,0,0,-9,-9,0,1,1
70018534,1,4,2018-09-30,0,0,0,-9,-9,0,1,1
70018534,1,5,2018-10-01,5,0,0,1,1,2,1,0
70018534,1,6,2018-10-02,3,0,0,1,1,4,0,1
70018534,1,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018539,1,2,2018-09-27,2,0,0,1,1,0,1,1
70018539,1,3,2018-09-28,9,0,0,1,1,0,1,1
70018539,1,4,2018-09-29,3,0,0,1,1,0,1,1
70018539,1,5,2018-09-30,0,0,0,-9,-9,0,1,1
70018539,1,6,2018-10-01,0,0,0,-9,-9,0,1,1
70018539,1,7,2018-10-02,3,0,0,1,1,0,1,1
70018559,1,2,2018-09-20,7,0,0,1,1,1,0,0
70018559,1,3,2018-09-21,21,0,1,1,1,7,0,0
70018559,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018559,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018559,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018559,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018564,1,2,2018-09-21,3,0,0,1,1,0,0,0
70018564,1,3,2018-09-22,2,0,0,1,1,1,0,0
70018564,1,4,2018-09-23,4,0,0,1,1,1,0,0
70018564,1,5,2018-09-24,2,0,0,1,1,1,0,0
70018564,1,6,2018-09-25,0,0,0,1,1,1,0,0
70018564,1,7,2018-09-26,2,0,1,1,1,0,0,0
70018567,1,2,2018-09-28,10,0,0,1,1,2,1,1
70018567,1,3,2018-09-29,1,0,1,1,1,0,1,0
70018567,1,4,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018567,1,5,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018567,1,6,2018-10-02,-9,-9,-9,-9,-9,-9,-9,-9
70018567,1,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018598,1,2,2018-09-29,4,0,0,1,1,0,0,1
70018598,1,3,2018-09-30,5,0,0,1,1,0,1,1
70018598,1,4,2018-10-01,0,0,0,-9,-9,0,1,1
70018598,1,5,2018-10-02,0,0,1,-9,1,1,1,1
70018598,1,6,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018598,1,7,2018-10-04,-9,-9,-9,-9,-9,-9,-9,-9
70018599,1,2,2018-09-28,9,0,0,1,1,0,1,1
70018599,1,3,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018599,1,4,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018599,1,5,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018599,1,6,2018-10-02,-9,-9,-9,-9,-9,-9,-9,-9
70018599,1,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018606,1,2,2018-09-18,5,0,0,1,1,1,1,1
70018606,1,3,2018-09-19,5,0,0,1,1,0,1,1
70018606,1,4,2018-09-20,4,0,0,1,1,0,1,1
70018606,1,5,2018-09-21,13,0,0,1,1,0,1,0
70018606,1,6,2018-09-22,18,0,0,1,1,1,0,0
70018606,1,7,2018-09-23,6,0,0,1,1,1,0,0
70018614,1,2,2018-09-29,2,0,0,1,1,0,1,1
70018614,1,3,2018-09-30,2,0,0,1,1,0,1,1
70018614,1,4,2018-10-01,4,0,0,1,1,0,1,1
70018614,1,5,2018-10-02,4,0,1,1,1,0,1,1
70018614,1,6,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018614,1,7,2018-10-04,-9,-9,-9,-9,-9,-9,-9,-9
70018615,1,2,2018-09-20,4,0,1,1,1,1,0,0
70018615,1,3,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018615,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018615,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018615,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018615,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018620,1,2,2018-09-26,5,0,0,1,1,1,1,1
70018620,1,3,2018-09-27,4,0,0,1,1,2,1,1
70018620,1,4,2018-09-28,3,0,1,1,1,0,1,0
70018620,1,5,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018620,1,6,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018620,1,7,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018636,1,2,2018-09-21,3,0,0,1,1,0,1,1
70018636,1,3,2018-09-22,6,0,0,1,1,0,1,1
70018636,1,4,2018-09-23,0,0,0,-9,-9,0,1,1
70018636,1,5,2018-09-24,6,0,0,1,1,1,1,1
70018636,1,6,2018-09-25,6,0,0,1,1,0,1,1
70018636,1,7,2018-09-26,2,0,1,1,1,2,1,0
70018647,1,2,2018-09-21,2,0,1,1,1,0,1,0
70018647,1,3,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018647,1,4,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018647,1,5,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018647,1,6,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018647,1,7,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018647,2,2,2018-09-21,15,0,0,1,1,2,1,1
70018647,2,3,2018-09-22,10,0,0,1,1,3,1,1
70018647,2,4,2018-09-23,11,0,0,1,1,6,1,1
70018647,2,5,2018-09-24,17,0,0,1,1,5,1,1
70018647,2,6,2018-09-25,14,0,0,1,1,2,1,1
70018647,2,7,2018-09-26,14,0,0,1,1,3,1,1
70018649,1,2,2018-09-22,6,0,0,1,1,0,0,0
70018649,1,3,2018-09-23,4,0,0,1,1,0,0,1
70018649,1,4,2018-09-24,2,0,1,1,1,1,1,0
70018649,1,5,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018649,1,6,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018649,1,7,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70018653,1,2,2018-09-29,7,0,0,1,1,2,1,1
70018653,1,3,2018-09-30,8,0,0,1,1,1,1,0
70018653,1,4,2018-10-01,6,0,0,1,1,2,0,1
70018653,1,5,2018-10-02,3,0,0,1,1,1,1,1
70018653,1,6,2018-10-03,7,0,0,1,1,2,1,0
70018653,1,7,2018-10-04,5,0,1,1,1,4,0,1
70018666,1,2,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018666,1,3,2018-09-30,2,0,0,1,1,1,0,1
70018666,1,4,2018-10-01,6,0,0,1,1,1,1,1
70018666,1,5,2018-10-02,9,0,0,1,1,2,1,1
70018666,1,6,2018-10-03,5,0,0,1,1,1,1,1
70018666,1,7,2018-10-04,0,0,1,-9,-9,0,1,1
70018666,2,2,2018-09-29,15,0,0,1,1,3,0,0
70018666,2,3,2018-09-30,6,0,0,1,1,4,0,1
70018666,2,4,2018-10-01,2,0,0,1,1,1,1,1
70018666,2,5,2018-10-02,7,0,0,1,1,2,1,1
70018666,2,6,2018-10-03,6,0,0,1,1,4,1,1
70018666,2,7,2018-10-04,1,0,1,1,1,1,1,0
70018669,1,2,2018-09-18,5,0,0,1,1,0,1,1
70018669,1,3,2018-09-19,2,0,0,1,1,0,1,1
70018669,1,4,2018-09-20,5,0,0,1,1,1,1,1
70018669,1,5,2018-09-21,4,0,0,1,1,0,1,1
70018669,1,6,2018-09-22,0,0,0,1,1,0,1,1
70018669,1,7,2018-09-23,3,0,0,1,1,0,1,1
70018673,1,2,2018-09-20,1,0,0,-9,-9,0,0,1
70018673,1,3,2018-09-21,3,0,0,-9,-9,0,1,1
70018673,1,4,2018-09-22,4,0,0,-9,-9,0,1,1
70018673,1,5,2018-09-23,3,0,0,-9,-9,0,1,1
70018673,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018673,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018682,1,2,2018-09-25,4,0,1,1,1,1,1,0
70018682,1,3,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018682,1,4,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70018682,1,5,2018-09-28,-9,-9,-9,-9,-9,-9,-9,-9
70018682,1,6,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018682,1,7,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018724,1,2,2018-09-19,2,0,1,1,1,0,1,0
70018724,1,3,2018-09-20,-9,-9,-9,-9,-9,-9,-9,-9
70018724,1,4,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018724,1,5,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018724,1,6,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018724,1,7,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018736,1,2,2018-09-20,0,0,0,-9,-9,0,1,1
70018736,1,3,2018-09-21,8,0,0,1,1,5,1,1
70018736,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018736,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018736,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018736,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018779,1,2,2018-09-18,0,0,0,-9,-9,0,1,1
70018779,1,3,2018-09-19,3,0,1,1,1,0,1,1
70018779,1,4,2018-09-20,-9,-9,-9,-9,-9,-9,-9,-9
70018779,1,5,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018779,1,6,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018779,1,7,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018801,1,2,2018-09-25,2,0,0,1,1,0,1,1
70018801,1,3,2018-09-26,4,0,0,1,1,0,1,0
70018801,1,4,2018-09-27,2,0,0,1,1,1,0,1
70018801,1,5,2018-09-28,6,0,0,1,1,2,1,0
70018801,1,6,2018-09-29,0,0,0,-9,-9,0,0,0
70018801,1,7,2018-09-30,4,0,0,1,1,4,0,1
70018811,1,2,2018-09-29,10,0,0,1,1,2,1,0
70018811,1,3,2018-09-30,1,0,0,1,1,0,0,1
70018811,1,4,2018-10-01,2,0,0,1,1,0,1,1
70018811,1,5,2018-10-02,1,0,0,1,1,1,1,0
70018811,1,6,2018-10-03,6,0,0,1,1,0,1,1
70018811,1,7,2018-10-04,4,0,1,1,1,0,1,1
70018827,1,2,2018-09-26,2,0,0,1,1,1,1,1
70018827,1,3,2018-09-27,2,0,0,1,1,0,1,1
70018827,1,4,2018-09-28,4,0,0,1,1,1,1,1
70018827,1,5,2018-09-29,0,0,0,-9,1,0,1,1
70018827,1,6,2018-09-30,0,0,0,-9,-9,0,1,1
70018827,1,7,2018-10-01,3,0,0,1,1,0,1,1
70018827,2,2,2018-09-26,8,0,0,1,1,3,1,1
70018827,2,3,2018-09-27,11,0,0,1,1,3,1,0
70018827,2,4,2018-09-28,8,0,0,1,1,2,1,1
70018827,2,5,2018-09-29,4,0,0,1,1,5,1,1
70018827,2,6,2018-09-30,10,0,0,1,1,2,1,1
70018827,2,7,2018-10-01,2,0,1,1,1,0,1,0
70018837,1,2,2018-09-20,2,0,1,1,1,0,1,0
70018837,1,3,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018837,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018837,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018837,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018837,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018854,1,2,2018-09-28,1,1,1,-9,1,0,1,0
70018854,1,3,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018854,1,4,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018854,1,5,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018854,1,6,2018-10-02,-9,-9,-9,-9,-9,-9,-9,-9
70018854,1,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018857,1,2,2018-09-22,5,0,0,1,1,5,0,1
70018857,1,3,2018-09-23,4,0,1,1,1,1,0,0
70018857,1,4,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018857,1,5,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018857,1,6,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018857,1,7,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70018857,2,2,2018-09-22,10,0,0,1,1,3,1,1
70018857,2,3,2018-09-23,0,0,0,-9,-9,0,1,1
70018857,2,4,2018-09-24,1,0,1,1,1,0,1,0
70018857,2,5,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018857,2,6,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018857,2,7,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70018860,1,2,2018-09-18,2,1,0,-9,1,0,1,1
70018860,1,3,2018-09-19,5,0,0,1,1,0,1,1
70018860,1,4,2018-09-20,2,0,0,1,1,0,1,1
70018860,1,5,2018-09-21,7,0,0,1,1,0,1,1
70018860,1,6,2018-09-22,7,0,0,1,1,0,1,1
70018860,1,7,2018-09-23,3,0,0,1,1,0,1,1
70018862,1,2,2018-09-21,8,0,0,1,1,1,0,1
70018862,1,3,2018-09-22,3,0,1,1,1,1,1,0
70018862,1,4,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018862,1,5,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018862,1,6,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018862,1,7,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018867,1,2,2018-09-28,9,0,0,1,1,2,1,1
70018867,1,3,2018-09-29,1,0,0,1,1,0,1,0
70018867,1,4,2018-09-30,0,0,0,-9,1,1,0,0
70018867,1,5,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018867,1,6,2018-10-02,-9,-9,-9,-9,-9,-9,-9,-9
70018867,1,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018873,1,2,2018-09-20,1,0,1,1,1,0,1,0
70018873,1,3,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018873,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018873,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018873,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018873,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70018874,1,2,2018-09-28,4,0,0,1,1,1,1,1
70018874,1,3,2018-09-29,1,0,1,1,1,0,1,1
70018874,1,4,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018874,1,5,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018874,1,6,2018-10-02,-9,-9,-9,-9,-9,-9,-9,-9
70018874,1,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018882,1,2,2018-09-25,5,0,1,1,1,3,1,0
70018882,1,3,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70018882,1,4,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70018882,1,5,2018-09-28,-9,-9,-9,-9,-9,-9,-9,-9
70018882,1,6,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70018882,1,7,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70018886,2,2,2018-10-04,2,0,1,1,1,0,1,1
70018886,2,3,2018-10-05,-9,-9,-9,-9,-9,-9,-9,-9
70018886,2,4,2018-10-06,-9,-9,-9,-9,-9,-9,-9,-9
70018886,2,5,2018-10-07,-9,-9,-9,-9,-9,-9,-9,-9
70018886,2,6,2018-10-08,-9,-9,-9,-9,-9,-9,-9,-9
70018886,2,7,2018-10-09,-9,-9,-9,-9,-9,-9,-9,-9
70018905,1,2,2018-09-26,7,0,0,1,1,3,0,0
70018905,1,3,2018-09-27,1,0,0,1,1,1,0,0
70018905,1,4,2018-09-28,7,0,0,1,1,3,0,1
70018905,1,5,2018-09-29,20,0,0,1,1,4,0,0
70018905,1,6,2018-09-30,7,0,0,1,1,1,0,0
70018905,1,7,2018-10-01,9,0,1,1,1,4,0,0
70018925,1,2,2018-09-27,9,0,0,1,1,0,1,1
70018925,1,3,2018-09-28,5,0,0,1,1,0,1,1
70018925,1,4,2018-09-29,3,0,0,1,1,0,1,0
70018925,1,5,2018-09-30,10,0,0,1,1,1,0,1
70018925,1,6,2018-10-01,14,0,0,1,1,8,1,1
70018925,1,7,2018-10-02,10,0,0,1,1,2,1,1
70018984,1,2,2018-09-26,9,0,0,1,1,0,1,1
70018984,1,3,2018-09-27,8,0,0,1,1,0,1,1
70018984,1,4,2018-09-28,4,0,0,1,1,0,1,1
70018984,1,5,2018-09-29,6,0,0,1,1,0,1,1
70018984,1,6,2018-09-30,6,0,0,1,1,0,1,1
70018984,1,7,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018984,2,2,2018-09-26,6,0,0,1,1,1,1,0
70018984,2,3,2018-09-27,8,0,0,1,1,2,0,0
70018984,2,4,2018-09-28,2,0,0,1,1,1,0,1
70018984,2,5,2018-09-29,8,0,0,1,1,2,1,0
70018984,2,6,2018-09-30,1,0,1,-9,1,0,0,0
70018984,2,7,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018994,1,2,2018-09-29,4,0,0,1,1,0,1,1
70018994,1,3,2018-09-30,1,0,0,1,1,1,1,1
70018994,1,4,2018-10-01,-9,-9,-9,-9,-9,-9,-9,-9
70018994,1,5,2018-10-02,-9,-9,-9,-9,-9,-9,-9,-9
70018994,1,6,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70018994,1,7,2018-10-04,-9,-9,-9,-9,-9,-9,-9,-9
70018995,1,2,2018-09-20,2,0,0,-9,-9,0,0,1
70018995,1,3,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70018995,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70018995,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70018995,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70018995,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70019050,2,2,2018-09-27,3,0,0,1,1,0,0,1
70019050,2,3,2018-09-28,9,0,0,1,1,2,1,1
70019050,2,4,2018-09-29,10,0,0,1,1,5,1,1
70019050,2,5,2018-09-30,13,0,0,1,1,3,1,1
70019050,2,6,2018-10-01,3,0,0,1,1,4,0,1
70019050,2,7,2018-10-02,5,0,0,1,1,3,1,1
70019075,1,2,2018-09-20,1,0,1,1,1,1,1,0
70019075,1,3,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70019075,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70019075,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70019075,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70019075,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70019080,1,2,2018-09-27,6,0,0,1,1,1,1,1
70019080,1,3,2018-09-28,4,0,0,1,1,0,1,1
70019080,1,4,2018-09-29,2,0,0,1,1,0,1,1
70019080,1,5,2018-09-30,0,0,0,-9,-9,0,1,1
70019080,1,6,2018-10-01,3,0,0,1,1,2,1,1
70019080,1,7,2018-10-02,5,0,0,1,1,2,1,1
70019087,1,2,2018-09-25,11,0,0,1,1,5,0,1
70019087,1,3,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70019087,1,4,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70019087,1,5,2018-09-28,-9,-9,-9,-9,-9,-9,-9,-9
70019087,1,6,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70019087,1,7,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70019094,1,2,2018-09-25,1,0,0,1,1,0,0,1
70019094,1,3,2018-09-26,0,0,0,1,1,0,1,1
70019094,1,4,2018-09-27,8,0,0,1,1,2,1,1
70019094,1,5,2018-09-28,2,0,1,1,1,1,1,0
70019094,1,6,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70019094,1,7,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70019096,1,2,2018-09-22,13,0,0,1,1,4,1,1
70019096,1,3,2018-09-23,7,0,0,1,1,1,1,0
70019096,1,4,2018-09-24,5,0,0,1,1,1,0,1
70019096,1,5,2018-09-25,11,0,0,1,1,3,1,1
70019096,1,6,2018-09-26,7,0,0,1,1,1,1,1
70019096,1,7,2018-09-27,7,0,0,1,1,2,1,0
70019132,1,2,2018-09-21,10,0,0,1,1,2,1,1
70019132,1,3,2018-09-22,2,0,1,1,1,0,1,1
70019132,1,4,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70019132,1,5,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70019132,1,6,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70019132,1,7,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70019155,1,2,2018-09-22,5,0,1,1,1,1,1,0
70019155,1,3,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70019155,1,4,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70019155,1,5,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70019155,1,6,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70019155,1,7,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70019159,1,2,2018-10-06,11,0,0,1,1,2,1,1
70019159,1,3,2018-10-07,3,0,0,-9,-9,0,1,1
70019159,1,4,2018-10-08,11,0,0,1,1,1,1,1
70019159,1,5,2018-10-09,6,0,0,1,1,0,1,1
70019159,1,6,2018-10-10,7,0,0,1,1,0,1,1
70019159,1,7,2018-10-11,5,0,0,1,1,0,1,0
70019159,2,2,2018-10-06,11,0,0,1,1,0,0,0
70019159,2,3,2018-10-07,4,0,0,1,1,0,0,0
70019159,2,4,2018-10-08,3,0,0,1,1,0,0,1
70019159,2,5,2018-10-09,7,0,0,-9,-9,0,1,0
70019159,2,6,2018-10-10,6,0,0,1,1,1,0,1
70019159,2,7,2018-10-11,3,0,0,1,1,0,1,1
70019167,1,2,2018-09-25,1,0,0,1,1,0,0,0
70019167,1,3,2018-09-26,-9,-9,-9,-9,-9,-9,-9,-9
70019167,1,4,2018-09-27,-9,-9,-9,-9,-9,-9,-9,-9
70019167,1,5,2018-09-28,-9,-9,-9,-9,-9,-9,-9,-9
70019167,1,6,2018-09-29,-9,-9,-9,-9,-9,-9,-9,-9
70019167,1,7,2018-09-30,-9,-9,-9,-9,-9,-9,-9,-9
70019168,1,2,2018-09-22,5,0,0,1,1,1,1,1
70019168,1,3,2018-09-23,14,0,0,1,1,4,1,1
70019168,1,4,2018-09-24,3,0,0,1,1,3,1,1
70019168,1,5,2018-09-25,11,0,0,1,1,3,1,1
70019168,1,6,2018-09-26,4,0,0,1,1,0,1,0
70019168,1,7,2018-09-27,11,0,1,1,1,4,0,0
70019181,1,2,2018-10-02,9,0,1,1,1,5,1,0
70019181,1,3,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70019181,1,4,2018-10-04,-9,-9,-9,-9,-9,-9,-9,-9
70019181,1,5,2018-10-05,-9,-9,-9,-9,-9,-9,-9,-9
70019181,1,6,2018-10-06,-9,-9,-9,-9,-9,-9,-9,-9
70019181,1,7,2018-10-07,-9,-9,-9,-9,-9,-9,-9,-9
70019192,3,2,2018-09-28,0,0,0,-9,-9,0,1,1
70019192,3,3,2018-09-29,0,0,0,-9,-9,0,1,1
70019192,3,4,2018-09-30,0,0,0,-9,-9,0,1,1
70019192,3,5,2018-10-01,0,0,0,-9,-9,0,1,1
70019192,3,6,2018-10-02,3,1,0,1,1,1,1,1
70019192,3,7,2018-10-03,-9,-9,-9,-9,-9,-9,-9,-9
70019207,1,2,2018-09-20,17,0,1,1,1,2,1,1
70019207,1,3,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70019207,1,4,2018-09-22,-9,-9,-9,-9,-9,-9,-9,-9
70019207,1,5,2018-09-23,-9,-9,-9,-9,-9,-9,-9,-9
70019207,1,6,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
70019207,1,7,2018-09-25,-9,-9,-9,-9,-9,-9,-9,-9
70019219,1,2,2018-09-27,2,0,0,1,1,0,1,1
70019219,1,3,2018-09-28,4,0,0,1,1,0,1,1
70019219,1,4,2018-09-29,4,0,0,1,1,0,1,1
70019219,1,5,2018-09-30,3,0,0,1,1,0,1,1
70019219,1,6,2018-10-01,3,0,0,1,1,1,1,1
70019219,1,7,2018-10-02,4,0,0,1,1,2,1,1
70019244,1,2,2018-09-21,-9,-9,-9,-9,-9,-9,-9,-9
70019244,1,3,2018-09-22,1,1,0,-9,1,0,1,0
70019244,1,4,2018-09-23,3,0,0,-9,-9,0,0,1
70019244,1,5,2018-09-24,-9,-9,-9,-9,-9,-9,-9,-9
