sampno,perno,placeno,transitno,latitude,longitude,mode,agency_name,line_name,line_short_name,departure_stop_name,arrival_stop_name,imputed
70007238,2,3,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70007238,2,3,2,41.96154,-87.743576,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,MONTROSE,GRAND,0
70007238,2,3,3,41.891457,-87.647705,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & MILWAUKEE/GRAND,HALSTED & CANALPORT,0
70007238,2,3,4,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70007238,2,4,1,-9,-9,PRIVATE SHUTTLE OR SOMETHING ELSE,-9,-9,-9,-9,-9,0
70007238,2,4,2,41.855298,-87.646474,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & CULLERTON,HALSTED & MILWAUKEE/GRAND,0
70007238,2,4,3,41.89119,-87.647575,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,GRAND,MONTROSE,0
70007238,2,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007243,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007243,1,2,2,41.92911,-87.707487,BUS,Chicago Transit Authority,MILWAUKEE,56,MILWAUKEE & KEDZIE,CLINTON & WASHINGTON,2
70007243,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007243,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007243,1,3,2,41.8756,-87.641043,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,CLINTON-CONGRESS,DAMEN/MILWAUKEE,2
70007243,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007243,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007243,1,4,2,41.910656,-87.677773,BUS,Chicago Transit Authority,MILWAUKEE,56,MILWAUKEE & NORTH AVE/DAMEN,MILWAUKEE & SPAULDING,0
70007243,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007244,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007244,1,2,2,41.990515,-87.689675,BUS,Chicago Transit Authority,PETERSON,84,US 14 / PETERSON & WESTERN,SHERIDAN & BRYN MAWR,2
70007244,1,2,3,41.983809,-87.655164,BUS,Chicago Transit Authority,SHERIDAN,151,SHERIDAN & BRYN MAWR,MICHIGAN & CHICAGO,2
70007244,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007244,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007244,1,3,2,41.896715,-87.628256,SUBWAY,Chicago Transit Authority,RED LINE,RED,CHICAGO/STATE,BRYN MAWR,2
70007244,1,3,3,41.983649,-87.660088,BUS,Chicago Transit Authority,PETERSON,84,BRYN MAWR & US 14 / RIDGE,US 14 / PETERSON & WESTERN,2
70007244,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007251,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007251,1,2,2,41.982333,-87.807667,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,HARLEM,MONROE,0
70007251,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007251,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007251,1,5,2,41.880099,-87.629355,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,MONROE,HARLEM,0
70007251,1,5,3,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70007260,1,4,1,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70007260,1,4,2,41.864386,-88.111993,HEAVY_RAIL,Metra,UNION PACIFIC WEST,38,WHEATON,OGILVIE TRANSPORTATION CENTER,2
70007260,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007260,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007260,1,5,2,41.885748,-87.631367,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,CLARK/LAKE,CLINTON,1
70007260,1,5,3,41.878645,-87.640407,HEAVY_RAIL,Metra,MILWAUKEE WEST,MD-W,CHICAGO UNION STATION,SCHAUMBURG,1
70007260,1,5,4,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70007265,2,2,1,-9,-9,BICYCLING,-9,-9,-9,-9,-9,0
70007265,2,2,2,41.92194,-87.696892,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,CALIFORNIA,WASHINGTON,1
70007265,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007265,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007265,2,3,2,41.883251,-87.629487,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,WASHINGTON/DEARBORN,CALIFORNIA/MILWAUKEE,2
70007265,2,3,3,-9,-9,BICYCLING,-9,-9,-9,-9,-9,0
70007271,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007271,1,2,2,41.881111,-88.198889,HEAVY_RAIL,Metra,UNION PACIFIC WEST,UP-W,WEST CHICAGO,OGILVIE TRANSPORTATION CENTER,0
70007271,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007271,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007271,1,3,2,41.882271,-87.640461,HEAVY_RAIL,Metra,UNION PACIFIC WEST,45,OGILVIE TRANSPORTATION CENTER,WHEATON,2
70007271,1,3,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007275,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007275,1,6,2,41.910441,-87.638877,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,SEDGWICK,ADAMS/WABASH,2
70007275,1,6,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007275,1,7,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007275,1,7,2,41.885126,-87.627918,SUBWAY,Chicago Transit Authority,RED LINE,-9,LAKE,LAWRENCE,0
70007275,1,7,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007301,1,2,1,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,2
70007301,1,2,2,41.669131,-87.820334,HEAVY_RAIL,Metra,SOUTHWEST SERVICE,808,PALOS PARK,UNION STATION,2
70007301,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007301,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007301,1,3,2,41.878778,-87.633786,SUBWAY,Chicago Transit Authority,ORANGE LINE,ORANGE,QUINCY/WELLS,MIDWAY AIRPORT,2
70007301,1,3,3,41.784376,-87.74147,BUS,PACE,SOUTH HARLEM,386,IL 50 / CICERO,IL 43 / HARLEM & 131ST,2
70007301,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007305,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007305,1,2,2,41.966164,-87.688499,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,WESTERN,WASHINGTON/WABASH,1
70007305,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007305,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007305,1,5,2,41.885792,-87.628015,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,STATE/LAKE,WESTERN-RAVENSWOOD,2
70007305,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007308,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007308,1,2,2,42.135849,-87.758513,HEAVY_RAIL,Metra,UNION PACIFIC NORTH,328,GLENCOE,OGILVIE TRANSPORTATION CENTER,2
70007308,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007308,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007308,1,5,2,41.883156,-87.640492,HEAVY_RAIL,Metra,UNION PACIFIC NORTH,UP-N,OGILVIE TRANSPORTATION CENTER,GLENCOE,0
70007308,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007312,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007312,1,2,2,41.836311,-87.646149,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & 32ND STREET,HALSTED ORANGE LINE STATION,0
70007312,1,2,3,41.846779,-87.648087,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,HALSTED,3RD AVE/2ND ST,0
70007312,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007312,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007312,1,3,2,41.882663,-87.633898,SUBWAY,Chicago Transit Authority,ORANGE LINE,ORANGE,WASHINGTON/WELLS,HALSTED-MIDWAY,2
70007312,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007312,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007312,2,2,2,41.836311,-87.646149,BUS,Chicago Transit Authority,HALSTED,8,HALSTED & 32ND STREET,HALSTED ORANGE LINE STATION,0
70007312,2,2,3,41.846779,-87.648087,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,HALSTED,HAROLD WASHINGTON LIBRARY-STATE/VAN BUREN,0
70007312,2,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007323,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007323,1,2,2,41.722499,-87.575346,BUS,Chicago Transit Authority,JEFFERY MANOR EXPRESS,100,US 12/20 / 95TH,TORRENCE & 104TH,2
70007323,1,2,3,41.706395,-87.559663,BUS,Chicago Transit Authority,71ST SOUTH SHORE,71,TORRENCE & 104TH,US 41 / SOUTH SHORE DR & 75TH,2
70007323,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007323,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007323,1,3,2,41.760792,-87.557312,BUS,Chicago Transit Authority,JACKSON PARK EXPRESS,6,S. SHORE DRIVE & 75TH STREET,67TH STREET & BENNETT,1
70007323,1,3,3,41.773365,-87.579163,BUS,Chicago Transit Authority,JEFFERY LOCAL,15,67TH STREET & BENNETT,JEFFERY & 96TH STREET,1
70007323,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007341,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007341,1,2,2,41.939759,-87.653386,SUBWAY,Chicago Transit Authority,RED LINE,RED,BELMONT-NORTH MAIN,MONROE/STATE,2
70007341,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007341,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007341,1,3,2,41.882663,-87.633898,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,WASHINGTON/WELLS,BELMONT-NORTH MAIN,2
70007341,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007363,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007363,1,2,2,41.795415,-87.993995,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,BNSF,FAIRVIEW AVE.,CHICAGO UNION STATION,1
70007363,1,2,3,41.879128,-87.639442,BUS,Chicago Transit Authority,STREETERVILLE/TAYLOR,157,CANAL & ADAMS,WASHINGTON & LASALLE,1
70007363,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007363,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007363,1,4,2,41.885748,-87.631367,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,CLARK/LAKE,CLINTON,1
70007363,1,4,3,41.878645,-87.640407,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,BNSF,CHICAGO UNION STATION,FAIRVIEW AVE.,1
70007363,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007374,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007374,1,2,2,41.886667,-88.018611,HEAVY_RAIL,Metra,UNION PACIFIC WEST,UP-W,LOMBARD STATION,OGILVIE TRANSPORTATION CENTER,0
70007374,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007374,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007374,1,3,2,41.883156,-87.640492,HEAVY_RAIL,Metra,UNION PACIFIC WEST,UP-W,OGILVIE TRANSPORTATION CENTER,LOMBARD STATION,0
70007374,1,3,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007376,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007376,1,2,2,41.899372,-87.62429,BUS,Chicago Transit Authority,STOCKTON/MICHIGAN EXPRESS,143,MICHIGAN & DELAWARE,MICHIGAN & HUBBARD,0
70007376,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007376,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007376,1,4,2,41.887126,-87.626448,BUS,Chicago Transit Authority,CLARENDON/LASALLE EXPRESS,135,WACKER DR EB & WABASH,US 41 / LAKE SHORE DR NB,2
70007376,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007380,1,2,1,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70007380,1,2,2,41.797778,-88.071944,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,BNSF,LISLE,UNION STATION,0
70007380,1,2,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007380,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007380,1,3,2,41.878889,-87.638889,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,BNSF,UNION STATION,LISLE,0
70007380,1,3,3,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,0
70007390,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007390,1,3,2,41.877846,-87.639877,BUS,Chicago Transit Authority,STONY ISLAND,28,UNION STATION TRANSIT CENTER,LAKE PARK & E. HYDE PARK BLVD,0
70007390,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007401,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,1
70007401,1,2,2,42.001072,-87.661064,SUBWAY,Chicago Transit Authority,RED LINE,-9,LOYOLA,MONROE,0
70007401,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007401,1,7,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007401,1,7,2,41.893265,-87.629717,BUS,Chicago Transit Authority,CLARK,22,DEARBORN & ONTARIO,PRATT & CLARK,2
70007401,1,7,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007407,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007407,1,2,2,41.990316,-87.659114,SUBWAY,Chicago Transit Authority,RED LINE,RED,THORNDALE,CHICAGO/STATE,2
70007407,1,2,3,41.896686,-87.628214,BUS,Chicago Transit Authority,CHICAGO,66,STATE & CHICAGO,CHICAGO & OGDEN,2
70007407,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007423,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007423,1,2,2,41.92387,-87.639519,BUS,Chicago Transit Authority,BROADWAY,36,CLARK & BELDEN,STATE & ONTARIO,0
70007423,1,2,3,-9,-9,KISS AND RIDE,-9,-9,-9,-9,-9,1
70007423,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007423,1,5,2,41.884727,-87.629357,BUS,Chicago Transit Authority,CLARK,22,DEARBORN & RANDOLPH,CLARK & BELDEN,1
70007423,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007425,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007425,1,3,2,41.943733,-87.671213,SUBWAY,Chicago Transit Authority,BROWN LINE,-9,PAULINA,BELMONT,1
70007425,1,3,3,41.939751,-87.653381,SUBWAY,Chicago Transit Authority,RED LINE,-9,BELMONT,LAKE,1
70007425,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007425,1,6,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007425,1,6,2,41.885792,-87.628015,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,STATE/LAKE,PAULINA,2
70007425,1,6,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007425,1,8,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007425,1,8,2,41.896068,-87.667317,BUS,Chicago Transit Authority,ASHLAND,9,ASHLAND & CHICAGO,LINCOLN & ASHLAND,2
70007425,1,8,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007425,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007425,2,2,2,41.943745,-87.670962,SUBWAY,Chicago Transit Authority,BROWN LINE,BROWN,PAULINA,STATE/LAKE,2
70007425,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,1,2,2,41.940173,-87.639554,BUS,Chicago Transit Authority,INNER DRIVE/MICHIGAN EXPR,146,BELMONT & INNER LAKE SHORE DR,STATE & WACKER DR EB,2
70007429,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,1,3,2,41.89011,-87.623955,BUS,Chicago Transit Authority,INNER DRIVE/MICHIGAN EXPRESS,146,MICHIGAN & HUBBARD,LAKE SHORE & ROSCOE,0
70007429,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,2,2,2,41.940173,-87.639554,BUS,Chicago Transit Authority,LASALLE,156,BELMONT & INNER LAKE SHORE DR,CANAL,2
70007429,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007429,2,3,2,41.878066,-87.639555,BUS,Chicago Transit Authority,SHERIDAN,151,CANAL & JACKSON,BELMONT & INNER LAKE SHORE DR,2
70007429,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007446,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007446,2,2,2,41.979722,-87.778056,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,UP-NW,GLADSTONE PARK,OGILVIE TRANSPORTATION CENTER,0
70007446,2,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007446,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007446,2,3,2,41.883156,-87.640492,HEAVY_RAIL,Metra,UNION PACIFIC NORTHWEST,UP-NW,OGILVIE TRANSPORTATION CENTER,GLADSTONE PARK,0
70007446,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007447,1,2,1,-9,-9,BICYCLING,-9,-9,-9,-9,-9,0
70007447,1,2,2,41.808889,-87.901111,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,BNSF,WESTERN SPRINGS,UNION STATION,0
70007447,1,2,3,-9,-9,BICYCLING,-9,-9,-9,-9,-9,0
70007447,1,5,1,-9,-9,BICYCLING,-9,-9,-9,-9,-9,0
70007447,1,5,2,41.878889,-87.638889,HEAVY_RAIL,Metra,BURLINGTON NORTHERN,BNSF,UNION STATION,WESTERN SPRINGS,0
70007447,1,5,3,-9,-9,BICYCLING,-9,-9,-9,-9,-9,0
70007449,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007449,1,2,2,41.872118,-87.791594,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,OAK PARK-CONGRESS,CLARK/LAKE,2
70007449,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007449,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007449,1,3,2,41.883727,-87.629299,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,WASHINGTON,OAK PARK,1
70007449,1,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007449,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007449,2,3,2,41.872118,-87.791594,SUBWAY,Chicago Transit Authority,BLUE LINE,BLUE,OAK PARK-CONGRESS,CLARK/LAKE,2
70007449,2,3,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007449,2,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007449,2,4,2,41.891666,-87.628021,SUBWAY,Chicago Transit Authority,RED LINE,-9,GRAND/STATE,LAKE,1
70007449,2,4,3,41.883727,-87.629299,SUBWAY,Chicago Transit Authority,BLUE LINE,-9,WASHINGTON,OAK PARK,1
70007449,2,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007454,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007454,1,2,2,42.055283,-87.752866,BUS,Chicago Transit Authority,CHICAGO/GOLF,205,GOLF & LAWLER,CHICAGO & CALLAN,2
70007454,1,2,3,42.027603,-87.678516,SUBWAY,Chicago Transit Authority,PURPLE LINE,PURPLE,SOUTH BOULEVARD,CLARK/LAKE,2
70007454,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007454,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007454,1,3,2,41.885305,-87.627978,SUBWAY,Chicago Transit Authority,RED LINE,RED,LAKE/STATE,HOWARD,2
70007454,1,3,3,42.019418,-87.676305,BUS,Chicago Transit Authority,CHICAGO/GOLF,205,HOWARD & CLARK,GOLF & LAWLER,2
70007454,1,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007456,3,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007456,3,2,2,42.04824,-88.307986,BUS,PACE,WING PARK,547,WING ST & MELROSE AVE,ELGIN TRANSPORTATION CENTER,0
70007456,3,2,3,42.037502,-88.286961,BUS,PACE,SOUTH RANDALL,549,ELGIN TRANSPORTATION CENTER,FLEETWOOD DR & GAIL SHADWELL DR,0
70007456,3,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007456,3,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007456,3,3,2,42.019883,-88.321576,BUS,PACE,ORANGE-WALNUT,546,HOFFER/SECOND,ELGIN TRANSPORTATION CENTER,0
70007456,3,3,3,42.037502,-88.286961,BUS,PACE,NORTH STATE - SPRING HILL MALL,552,ELGIN TRANSPORTATION CENTER,SPRING HILL MALL (ENT. 3),0
70007456,3,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007456,3,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007456,3,4,2,42.101589,-88.293371,BUS,PACE,NORTH STATE - SPRING HILL MALL,552,SPRING HILL MALL (ENT. 3),COMMERCE/TOLLGATE,0
70007456,3,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007459,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007459,1,4,2,41.941209,-87.639594,BUS,Chicago Transit Authority,INNER DRIVE/MICHIGAN EXPR,146,INNER LAKE SHORE DR,MICHIGAN & CHICAGO,2
70007459,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007459,1,5,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007459,1,5,2,41.898385,-87.624108,BUS,Chicago Transit Authority,OUTER DRIVE EXPRESS,147,MICHIGAN & E CHESTNUT,US 41 / LAKE SHORE DR NB,2
70007459,1,5,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007462,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007462,1,2,2,41.964684,-87.657798,SUBWAY,Chicago Transit Authority,RED LINE,-9,WILSON,CHICAGO,1
70007462,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007462,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007462,1,4,2,41.896715,-87.628256,SUBWAY,Chicago Transit Authority,RED LINE,RED,CHICAGO/STATE,WILSON,2
70007462,1,4,3,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007468,1,4,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007468,1,4,2,41.896802,-87.620385,BUS,Chicago Transit Authority,CHICAGO,66,CHICAGO & FAIRBANKS CT,WESTERN & CHICAGO,2
70007468,1,4,3,41.895768,-87.686834,BUS,Chicago Transit Authority,WESTERN,49,WESTERN & CHICAGO,LOGAN & WESTERN,2
70007468,1,4,4,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007472,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007472,1,2,2,41.886903,-87.804118,SUBWAY,Chicago Transit Authority,GREEN LINE,GREEN,HARLEM-LAKE,ROOSEVELT/WABASH,2
70007472,1,2,3,41.867469,-87.626711,SUBWAY,Chicago Transit Authority,ORANGE LINE,ORANGE,ROOSEVELT/WABASH,MIDWAY AIRPORT,2
70007472,1,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007472,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007472,1,3,2,41.792957,-87.742889,BUS,Chicago Transit Authority,55TH/NARRAGANSETT,55N,55TH STREET & CICERO,MIDWAY ORANGE LINE STATION,0
70007472,1,3,3,41.78661,-87.737877,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,MIDWAY,ROOSEVELT,0
70007472,1,3,4,41.867405,-87.626587,SUBWAY,Chicago Transit Authority,GREEN LINE,-9,ROOSEVELT,HARLEM/LAKE,0
70007472,1,3,5,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007472,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007472,2,2,2,41.88708,-87.793924,SUBWAY,Chicago Transit Authority,GREEN LINE,GREEN,OAK PARK-LAKE,ROOSEVELT/WABASH,2
70007472,2,2,3,41.867469,-87.626711,SUBWAY,Chicago Transit Authority,ORANGE LINE,ORANGE,ROOSEVELT/WABASH,MIDWAY AIRPORT,2
70007472,2,2,4,-9,-9,WALKING,-9,-9,-9,-9,-9,0
70007472,2,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007472,2,3,2,41.795843,-87.762139,BUS,Chicago Transit Authority,ARCHER,62,ARCHER & CENTRAL,ARCHER/HARLEM (TERMINAL),1
70007472,2,3,3,41.792483,-87.80143,BUS,PACE,HARLEM,307,HARLEM AVE & ARCHER AVE,LAKE/HARLEM,1
70007472,2,3,4,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007487,1,2,1,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007487,1,2,2,42.417474,-88.079462,HEAVY_RAIL,Metra,NORTH CENTRAL SERVICE,NCS,LAKE VILLA,CHICAGO UNION STATION,1
70007487,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007487,1,3,1,-9,-9,WALKING,-9,-9,-9,-9,-9,2
70007487,1,3,2,41.877478,-87.639137,HEAVY_RAIL,Metra,NORTH CENTRAL SERVICE,107,UNION STATION,ROUND LAKE BEACH,2
70007487,1,3,3,-9,-9,PARK AND RIDE,-9,-9,-9,-9,-9,0
70007492,1,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007492,1,2,2,41.846779,-87.648087,SUBWAY,Chicago Transit Authority,ORANGE LINE,-9,HALSTED,STATE/LAKE,1
70007492,1,2,3,-9,-9,WALKING,-9,-9,-9,-9,-9,1
70007499,2,2,1,-9,-9,WALKING,-9,-9,-9,-9,-9,0
